asset_id,department,section_from,section_to,km_start,km_end,line,rail_type,rail_age_years,cumulative_gmt,tgi_unevenness,tgi_twist,tgi_gauge,tgi_alignment,tgi_composite,tgi_category,usfd_status,usfd_defect_count,rail_temperature_c,ambient_temperature_c,destressing_temp_c,thermal_buckling_risk,maintenance_permitted_temp,rainfall_mm_7day,ballast_condition,max_speed_kmph,route_class,machine_required,days_since_last_maintenance,speed_restriction_active,tsr_speed_kmph,ground_truth_failure,ground_truth_rul_days
TRK-0478,ENGINEERING_TRACK,TDL,FZD,223.08,224.23,UP,60kg 90UTS,25,488.4,57.3,50.1,72.7,40.4,47.98,POOR,CLEAR,0,49.8,35.0,40.0,SAFE_RANGE,True,2.1,GOOD,160,A,TAMPING,328,False,0,1,29
TRK-0479,ENGINEERING_TRACK,FZD,ETW,230.01,231.3,DN,60kg 90UTS,18,473.4,59.5,69.2,70.8,55.1,58.96,AVERAGE,CLEAR,0,42.1,26.5,40.0,SAFE_RANGE,True,27.6,FOULED,160,A,TAMPING,349,False,0,0,240
TRK-0480,ENGINEERING_TRACK,FZD,ETW,297.86,299.49,UP,60kg 90UTS,8,189.1,54.0,68.2,88.1,74.9,71.37,AVERAGE,CLEAR,0,49.6,38.4,40.0,SAFE_RANGE,True,60.5,GOOD,160,A,MANUAL,248,False,0,0,321
TRK-0481,ENGINEERING_TRACK,NDLS,GZB,13.16,14.05,DN,60kg 90UTS,17,402.7,60.4,75.3,58.9,51.0,56.1,AVERAGE,CLEAR,0,52.2,36.1,40.0,SAFE_RANGE,True,86.6,GOOD,130,A,MANUAL,106,False,0,0,283
TRK-0482,ENGINEERING_TRACK,ETW,PHD,322.74,324.1,UP,60kg 90UTS,8,131.5,85.2,84.2,91.8,65.0,73.64000000000001,AVERAGE,CLEAR,0,50.8,38.2,40.0,SAFE_RANGE,True,166.3,SATURATED,160,A,TAMPING,50,True,30,0,303
TRK-0483,ENGINEERING_TRACK,FZD,ETW,257.34,258.36,DN,60kg 90UTS,12,322.5,46.9,62.3,65.3,70.6,64.5,AVERAGE,CLEAR,0,31.0,18.6,40.0,SAFE_RANGE,True,177.8,FOULED,160,A,TAMPING,320,False,0,0,246
TRK-0484,ENGINEERING_TRACK,ETW,PHD,335.28,336.44,UP,60kg 90UTS,7,201.0,74.4,65.4,71.5,84.4,79.21000000000001,AVERAGE,CLEAR,0,37.9,22.1,40.0,SAFE_RANGE,True,15.4,GOOD,160,A,NONE,32,False,0,0,359
TRK-0485,ENGINEERING_TRACK,KRJ,ALJN,127.6,129.49,DN,52kg 72UTS,1,21.9,79.4,66.4,80.2,100.0,90.54,GOOD,CLEAR,0,51.3,38.9,40.0,SAFE_RANGE,True,84.8,GOOD,130,A,NONE,174,False,0,0,334
TRK-0486,ENGINEERING_TRACK,KRJ,ALJN,117.78,118.6,DN,60kg 90UTS,18,443.9,65.5,47.3,65.6,64.3,62.96999999999999,AVERAGE,CLEAR,0,48.1,37.0,40.0,SAFE_RANGE,True,125.8,SATURATED,130,A,TAMPING,14,True,75,0,247
TRK-0487,ENGINEERING_TRACK,PHD,CNB,360.57,361.33,DN,60kg 90UTS,7,215.5,53.9,84.9,76.0,78.6,74.03,AVERAGE,CLEAR,0,44.5,34.1,40.0,SAFE_RANGE,True,117.9,SATURATED,130,A,TAMPING,9,True,30,0,310
TRK-0488,ENGINEERING_TRACK,FZD,ETW,274.87,276.36,DN,60kg 90UTS,4,61.5,86.9,87.1,91.5,92.3,90.61999999999999,GOOD,CLEAR,0,55.8,40.6,40.0,MODERATE_HEAT_EXPANSION,True,41.6,GOOD,160,A,NONE,199,False,0,0,330
TRK-0489,ENGINEERING_TRACK,PHD,CNB,437.08,437.73,DN,52kg 72UTS,16,517.4,41.7,48.1,69.3,64.1,58.54,AVERAGE,OBS,5,31.9,20.3,40.0,SAFE_RANGE,True,174.0,GOOD,130,A,MANUAL,292,False,0,0,198
TRK-0490,ENGINEERING_TRACK,NDLS,GZB,0.95,2.83,DN,60kg 90UTS,11,272.8,73.5,90.1,67.1,63.1,68.28,AVERAGE,CLEAR,0,47.5,37.4,40.0,SAFE_RANGE,True,123.2,SATURATED,130,A,MANUAL,186,True,60,0,279
TRK-0491,ENGINEERING_TRACK,KRJ,ALJN,129.81,131.78,DN,60kg 90UTS,2,55.0,79.2,75.8,93.8,89.4,86.44000000000001,GOOD,CLEAR,0,57.9,40.8,40.0,MODERATE_HEAT_EXPANSION,True,146.7,GOOD,130,A,NONE,20,False,0,0,361
TRK-0492,ENGINEERING_TRACK,PHD,CNB,434.83,435.67,DN,60kg 90UTS,13,365.8,47.6,57.3,68.9,57.4,56.58,AVERAGE,CLEAR,0,33.4,20.3,40.0,SAFE_RANGE,True,172.9,SATURATED,130,A,TAMPING,318,True,45,0,193
TRK-0493,ENGINEERING_TRACK,FZD,ETW,243.79,244.52,DN,60kg 90UTS,20,431.7,57.2,52.2,76.2,39.9,48.22,POOR,OBS,5,36.6,21.4,40.0,SAFE_RANGE,True,104.6,FOULED,160,A,CSM,355,False,0,1,21
TRK-0494,ENGINEERING_TRACK,KRJ,ALJN,123.54,124.5,UP,60kg 90UTS,14,488.8,52.1,59.8,70.0,52.7,55.02,AVERAGE,IMR,2,49.6,35.1,40.0,SAFE_RANGE,True,28.4,FOULED,130,A,TAMPING,39,True,30,1,22
TRK-0495,ENGINEERING_TRACK,DER,KRJ,51.29,53.11,UP,60kg 90UTS,25,534.3,41.2,37.8,68.5,60.0,54.870000000000005,AVERAGE,OBS,4,55.4,43.0,40.0,MODERATE_HEAT_EXPANSION,True,134.2,GOOD,130,A,TAMPING,331,False,0,1,20
TRK-0496,ENGINEERING_TRACK,ALJN,TDL,142.7,143.48,UP,60kg 90UTS,6,93.1,96.1,89.1,92.9,87.7,90.03999999999999,GOOD,CLEAR,0,58.5,43.6,40.0,MODERATE_HEAT_EXPANSION,True,109.0,FOULED,160,A,NONE,318,False,0,0,309
TRK-0497,ENGINEERING_TRACK,KRJ,ALJN,111.03,111.88,UP,60kg 90UTS,12,199.1,59.9,79.9,95.1,61.9,66.61999999999999,AVERAGE,CLEAR,0,49.4,38.3,40.0,SAFE_RANGE,True,152.3,FOULED,130,A,TAMPING,245,False,0,0,322
TRK-0498,ENGINEERING_TRACK,TDL,FZD,211.94,213.02,DN,52kg 72UTS,5,91.4,78.4,72.4,93.6,100.0,92.28,GOOD,CLEAR,0,37.2,23.9,40.0,SAFE_RANGE,True,174.4,GOOD,160,A,NONE,143,False,0,0,339
TRK-0499,ENGINEERING_TRACK,FZD,ETW,242.47,243.98,UP,60kg 90UTS,25,477.3,65.0,80.6,67.4,39.9,51.739999999999995,AVERAGE,IMR,2,60.0,42.1,40.0,MODERATE_HEAT_EXPANSION,True,156.1,GOOD,160,A,BCM,255,True,60,1,17
TRK-0500,ENGINEERING_TRACK,ETW,PHD,349.82,350.96,UP,60kg 90UTS,20,594.1,37.0,39.6,62.0,46.8,45.64,POOR,IMR,4,49.9,36.7,40.0,SAFE_RANGE,True,169.0,SATURATED,160,A,TAMPING,297,True,30,1,1
TRK-0501,ENGINEERING_TRACK,PHD,CNB,365.96,367.15,UP,60kg 90UTS,8,203.0,66.3,96.8,82.9,62.6,68.78999999999999,AVERAGE,CLEAR,0,44.2,28.3,40.0,SAFE_RANGE,True,100.4,FOULED,130,A,MANUAL,269,False,0,0,317
TRK-0502,ENGINEERING_TRACK,NDLS,GZB,4.56,5.72,DN,60kg 90UTS,25,788.8,41.3,48.4,61.1,54.1,51.67,AVERAGE,OBS,4,34.7,22.3,40.0,SAFE_RANGE,True,165.4,SATURATED,130,A,BCM,358,True,45,1,12
TRK-0503,ENGINEERING_TRACK,ETW,PHD,346.64,347.82,UP,60kg 90UTS,6,183.4,50.2,64.6,81.0,63.4,62.64,AVERAGE,OBS,1,58.0,42.4,40.0,MODERATE_HEAT_EXPANSION,True,24.4,GOOD,160,A,TAMPING,216,False,0,0,211
TRK-0504,ENGINEERING_TRACK,TDL,FZD,216.21,216.98,UP,60kg 90UTS,15,252.1,69.0,50.7,79.0,58.6,61.92999999999999,AVERAGE,OBS,1,41.6,26.4,40.0,SAFE_RANGE,True,128.1,FOULED,160,A,TAMPING,88,False,0,0,234
TRK-0505,ENGINEERING_TRACK,GZB,DER,26.0,27.56,DN,60kg 90UTS,3,76.4,62.0,69.6,79.9,100.0,87.35,GOOD,CLEAR,0,44.3,28.0,40.0,SAFE_RANGE,True,92.1,GOOD,130,A,NONE,86,False,0,0,349
TRK-0506,ENGINEERING_TRACK,FZD,ETW,266.73,267.3,UP,60kg 90UTS,11,289.4,69.7,71.0,72.5,53.8,60.56999999999999,AVERAGE,CLEAR,0,46.3,35.1,40.0,SAFE_RANGE,True,156.4,SATURATED,160,A,TAMPING,96,True,30,0,232
TRK-0507,ENGINEERING_TRACK,FZD,ETW,248.8,250.4,DN,60kg 90UTS,10,275.3,63.8,60.9,78.0,59.4,62.29,AVERAGE,CLEAR,0,32.2,21.1,40.0,SAFE_RANGE,True,36.5,GOOD,160,A,TAMPING,323,False,0,0,245
TRK-0508,ENGINEERING_TRACK,ALJN,TDL,131.94,133.19,DN,60kg 90UTS,18,560.7,57.6,55.0,42.5,55.9,54.80999999999999,AVERAGE,IMR,5,52.9,41.0,40.0,SAFE_RANGE,True,106.0,SATURATED,160,A,CSM,248,True,75,1,1
TRK-0509,ENGINEERING_TRACK,FZD,ETW,258.7,260.1,UP,60kg 90UTS,8,261.1,65.6,79.5,68.6,63.3,65.91,AVERAGE,CLEAR,0,40.2,25.2,40.0,SAFE_RANGE,True,147.6,FOULED,160,A,TAMPING,111,False,0,0,345
TRK-0510,ENGINEERING_TRACK,NDLS,GZB,4.44,5.02,DN,60kg 90UTS,2,35.8,94.6,88.9,87.5,75.2,81.68,GOOD,CLEAR,0,33.4,18.8,40.0,SAFE_RANGE,True,108.6,SATURATED,130,A,NONE,174,True,30,0,282
TRK-0511,ENGINEERING_TRACK,NDLS,GZB,2.61,4.6,UP,60kg 90UTS,22,455.1,56.6,58.2,66.9,28.8,41.11,POOR,OBS,5,47.4,32.9,40.0,SAFE_RANGE,True,173.9,SATURATED,130,A,TAMPING,301,True,60,1,14
TRK-0512,ENGINEERING_TRACK,NDLS,GZB,2.24,3.19,DN,60kg 90UTS,13,408.3,51.0,58.1,82.1,49.1,53.67999999999999,AVERAGE,CLEAR,0,54.4,37.7,40.0,SAFE_RANGE,True,11.7,GOOD,130,A,BCM,246,False,0,0,258
TRK-0513,ENGINEERING_TRACK,DER,KRJ,42.49,44.28,DN,52kg 72UTS,17,395.7,45.7,57.6,62.1,57.5,55.61,AVERAGE,CLEAR,0,35.2,23.5,40.0,SAFE_RANGE,True,10.5,GOOD,130,A,MANUAL,297,False,0,0,250
TRK-0514,ENGINEERING_TRACK,PHD,CNB,437.95,439.18,DN,60kg 90UTS,14,380.5,71.0,58.3,78.0,61.5,64.72999999999999,AVERAGE,CLEAR,0,40.4,26.2,40.0,SAFE_RANGE,True,179.1,SATURATED,130,A,TAMPING,186,True,45,0,216
TRK-0515,ENGINEERING_TRACK,ETW,PHD,329.58,331.03,DN,60kg 90UTS,6,196.0,72.5,81.4,67.8,77.3,75.8,AVERAGE,CLEAR,0,36.4,24.1,40.0,SAFE_RANGE,True,34.8,GOOD,160,A,NONE,65,False,0,0,353
TRK-0516,ENGINEERING_TRACK,NDLS,GZB,11.16,12.86,UP,60kg 90UTS,20,699.6,59.0,55.5,42.6,45.3,48.79,POOR,OBS,4,32.0,19.2,40.0,SAFE_RANGE,True,145.1,GOOD,130,A,BCM,113,False,0,1,17
TRK-0517,ENGINEERING_TRACK,NDLS,GZB,15.37,16.91,DN,60kg 90UTS,3,63.5,75.6,78.5,82.0,80.2,79.29,AVERAGE,CLEAR,0,43.8,31.2,40.0,SAFE_RANGE,True,1.1,GOOD,130,A,NONE,356,False,0,0,302
TRK-0518,ENGINEERING_TRACK,TDL,FZD,214.46,216.05,UP,60kg 90UTS,6,113.3,53.7,77.4,81.8,80.0,74.66,AVERAGE,CLEAR,0,57.1,39.7,40.0,MODERATE_HEAT_EXPANSION,True,86.2,GOOD,160,A,TAMPING,247,False,0,0,321
TRK-0519,ENGINEERING_TRACK,NDLS,GZB,15.5,16.72,DN,60kg 90UTS,18,592.5,62.5,69.4,56.7,54.8,57.989999999999995,AVERAGE,IMR,4,51.7,38.4,40.0,SAFE_RANGE,True,133.7,GOOD,130,A,CSM,271,True,60,1,6
TRK-0520,ENGINEERING_TRACK,TDL,FZD,217.88,218.41,DN,60kg 90UTS,12,195.9,73.7,62.2,75.3,73.6,72.65,AVERAGE,OBS,1,38.6,21.9,40.0,SAFE_RANGE,True,61.0,GOOD,160,A,MANUAL,197,False,0,0,278
TRK-0521,ENGINEERING_TRACK,PHD,CNB,426.08,427.44,DN,60kg 90UTS,6,161.4,57.9,79.0,83.1,76.0,73.39,AVERAGE,CLEAR,0,56.5,40.5,40.0,MODERATE_HEAT_EXPANSION,True,126.9,FOULED,130,A,TAMPING,166,False,0,0,335
TRK-0522,ENGINEERING_TRACK,NDLS,GZB,6.52,7.15,UP,60kg 90UTS,12,288.5,54.6,87.4,52.0,62.6,62.42,AVERAGE,CLEAR,0,54.4,42.7,40.0,SAFE_RANGE,True,54.4,GOOD,130,A,TAMPING,62,False,0,0,291
TRK-0523,ENGINEERING_TRACK,TDL,FZD,221.56,223.23,UP,60kg 90UTS,15,376.8,75.2,70.8,60.6,43.6,54.34000000000001,AVERAGE,CLEAR,0,56.0,38.8,40.0,MODERATE_HEAT_EXPANSION,True,27.7,GOOD,160,A,CSM,179,False,0,0,270
TRK-0524,ENGINEERING_TRACK,ETW,PHD,341.28,342.57,DN,60kg 90UTS,5,151.9,81.1,88.8,69.9,100.0,92.09,GOOD,OBS,1,38.5,20.6,40.0,SAFE_RANGE,True,92.9,GOOD,160,A,NONE,72,False,0,0,299
TRK-0525,ENGINEERING_TRACK,KRJ,ALJN,117.05,118.24,UP,60kg 90UTS,1,21.2,74.6,73.5,92.8,81.0,80.15,GOOD,CLEAR,0,35.9,19.1,40.0,SAFE_RANGE,True,156.9,FOULED,130,A,NONE,175,False,0,0,334
TRK-0526,ENGINEERING_TRACK,ETW,PHD,349.91,350.56,DN,60kg 90UTS,1,26.6,86.5,85.7,92.5,78.8,82.4,GOOD,CLEAR,0,43.2,26.1,40.0,SAFE_RANGE,True,57.8,GOOD,160,A,NONE,103,False,0,0,346
TRK-0527,ENGINEERING_TRACK,ALJN,TDL,152.3,153.28,DN,60kg 90UTS,22,381.8,76.7,46.3,71.2,64.0,65.49,AVERAGE,IMR,2,33.0,22.1,40.0,SAFE_RANGE,True,172.5,GOOD,160,A,TAMPING,291,True,30,1,25
TRK-0528,ENGINEERING_TRACK,KRJ,ALJN,108.5,109.82,DN,60kg 90UTS,5,169.3,86.5,55.1,84.1,49.2,60.74000000000001,AVERAGE,OBS,1,53.5,38.9,40.0,SAFE_RANGE,True,30.8,GOOD,130,A,TAMPING,164,False,0,0,220
TRK-0529,ENGINEERING_TRACK,TDL,FZD,217.65,218.23,UP,60kg 90UTS,16,529.1,39.7,51.7,70.1,37.3,42.5,POOR,OBS,1,31.2,20.8,40.0,SAFE_RANGE,True,76.8,FOULED,160,A,BCM,96,True,75,1,17
TRK-0530,ENGINEERING_TRACK,TDL,FZD,214.0,215.73,UP,60kg 90UTS,25,757.2,33.2,52.6,75.6,30.4,37.7,POOR,OBS,5,37.9,21.4,40.0,SAFE_RANGE,True,165.5,FOULED,160,A,TAMPING,244,True,30,1,13
TRK-0531,ENGINEERING_TRACK,ETW,PHD,318.07,319.54,DN,60kg 90UTS,16,314.1,76.1,61.9,58.7,68.4,68.32000000000001,AVERAGE,CLEAR,0,40.7,23.8,40.0,SAFE_RANGE,True,111.0,SATURATED,160,A,MANUAL,191,True,75,0,279
TRK-0532,ENGINEERING_TRACK,DER,KRJ,68.48,69.98,DN,60kg 90UTS,15,371.3,57.6,88.9,65.2,53.9,59.27,AVERAGE,CLEAR,0,30.6,19.7,40.0,SAFE_RANGE,True,86.2,GOOD,130,A,TAMPING,92,False,0,0,285
TRK-0533,ENGINEERING_TRACK,ALJN,TDL,190.13,191.54,UP,60kg 90UTS,17,290.0,47.3,69.3,78.2,66.9,64.35,AVERAGE,CLEAR,0,55.7,39.3,40.0,MODERATE_HEAT_EXPANSION,True,58.7,GOOD,160,A,TAMPING,337,False,0,0,243
TRK-0534,ENGINEERING_TRACK,GZB,DER,33.72,35.02,DN,60kg 90UTS,19,442.1,64.1,81.2,68.8,29.9,45.76,POOR,IMR,5,35.6,24.3,40.0,SAFE_RANGE,True,86.8,GOOD,130,A,CSM,38,True,60,1,14
TRK-0535,ENGINEERING_TRACK,KRJ,ALJN,121.25,122.64,DN,52kg 72UTS,19,584.2,55.4,52.8,65.9,49.0,52.35,AVERAGE,OBS,5,47.4,36.0,40.0,SAFE_RANGE,True,120.5,SATURATED,130,A,TAMPING,298,True,75,1,13
TRK-0536,ENGINEERING_TRACK,GZB,DER,31.51,32.7,UP,60kg 90UTS,15,277.9,60.8,62.5,68.8,59.1,60.75,AVERAGE,CLEAR,0,53.5,42.9,40.0,SAFE_RANGE,True,19.6,GOOD,130,A,TAMPING,310,False,0,0,247
TRK-0537,ENGINEERING_TRACK,FZD,ETW,250.23,251.7,UP,60kg 90UTS,3,58.1,100.0,72.1,87.2,69.0,77.33,AVERAGE,CLEAR,0,36.2,21.6,40.0,SAFE_RANGE,True,135.9,FOULED,160,A,NONE,5,False,0,0,364
TRK-0538,ENGINEERING_TRACK,DER,KRJ,66.74,67.92,DN,60kg 90UTS,13,355.0,74.7,77.3,68.4,71.1,72.17,AVERAGE,CLEAR,0,41.2,29.6,40.0,SAFE_RANGE,True,157.9,SATURATED,130,A,TAMPING,158,True,60,0,284
TRK-0539,ENGINEERING_TRACK,FZD,ETW,279.12,280.99,UP,52kg 72UTS,19,288.1,72.3,66.1,71.0,70.3,70.35,AVERAGE,CLEAR,0,56.8,43.6,40.0,MODERATE_HEAT_EXPANSION,True,23.0,GOOD,160,A,TAMPING,155,False,0,0,337
TRK-0540,ENGINEERING_TRACK,NDLS,GZB,8.86,10.18,UP,52kg 72UTS,1,29.1,100.0,86.2,94.6,76.1,83.73999999999998,GOOD,CLEAR,0,52.2,39.3,40.0,SAFE_RANGE,True,155.0,FOULED,130,A,NONE,20,False,0,0,361
TRK-0541,ENGINEERING_TRACK,KRJ,ALJN,103.29,104.68,DN,60kg 90UTS,23,521.1,55.9,56.9,67.6,42.5,49.129999999999995,POOR,IMR,4,41.0,29.3,40.0,SAFE_RANGE,True,31.2,FOULED,130,A,TAMPING,76,True,45,1,13
TRK-0542,ENGINEERING_TRACK,PHD,CNB,388.54,390.43,DN,60kg 90UTS,5,103.8,81.9,73.2,88.2,95.0,89.52000000000001,GOOD,CLEAR,0,51.7,40.7,40.0,SAFE_RANGE,True,2.1,GOOD,130,A,NONE,336,False,0,0,306
TRK-0543,ENGINEERING_TRACK,NDLS,GZB,3.46,5.29,DN,60kg 90UTS,5,83.5,72.6,64.9,95.5,87.8,83.24,GOOD,CLEAR,0,48.0,34.7,40.0,SAFE_RANGE,True,82.1,GOOD,130,A,NONE,314,False,0,0,310
TRK-0544,ENGINEERING_TRACK,FZD,ETW,272.12,273.3,DN,60kg 90UTS,18,565.2,39.0,45.8,57.9,47.2,46.49,POOR,OBS,4,38.7,27.2,40.0,SAFE_RANGE,True,108.8,SATURATED,160,A,TAMPING,300,True,75,1,5
TRK-0545,ENGINEERING_TRACK,KRJ,ALJN,116.47,117.37,DN,60kg 90UTS,2,69.1,65.3,72.1,85.8,73.9,73.19000000000001,AVERAGE,CLEAR,0,48.4,32.8,40.0,SAFE_RANGE,True,20.4,GOOD,130,A,TAMPING,251,False,0,0,321
TRK-0546,ENGINEERING_TRACK,GZB,DER,26.56,28.16,DN,60kg 90UTS,15,380.1,62.2,66.1,74.1,55.1,59.52,AVERAGE,CLEAR,0,46.5,31.6,40.0,SAFE_RANGE,True,44.1,GOOD,130,A,MANUAL,327,False,0,0,244
TRK-0547,ENGINEERING_TRACK,GZB,DER,32.52,33.83,DN,60kg 90UTS,20,321.1,66.9,69.1,62.2,75.8,71.99,AVERAGE,OBS,3,42.0,31.9,40.0,SAFE_RANGE,True,81.7,GOOD,130,A,TAMPING,245,False,0,0,269
TRK-0548,ENGINEERING_TRACK,TDL,FZD,215.74,217.68,DN,60kg 90UTS,10,183.5,69.2,69.1,82.3,76.3,74.75999999999999,AVERAGE,CLEAR,0,50.9,36.1,40.0,SAFE_RANGE,True,54.7,GOOD,160,A,MANUAL,293,False,0,0,313
TRK-0549,ENGINEERING_TRACK,ALJN,TDL,135.73,136.94,UP,60kg 90UTS,19,304.6,76.7,76.5,78.8,60.4,67.10999999999999,AVERAGE,CLEAR,0,60.2,43.7,40.0,HIGH_BUCKLING_RISK,False,112.4,SATURATED,160,A,MANUAL,151,True,75,0,286
TRK-0550,ENGINEERING_TRACK,GZB,DER,26.4,27.02,DN,60kg 90UTS,9,158.9,79.9,74.3,79.1,92.9,87.06000000000002,GOOD,CLEAR,0,42.2,25.3,40.0,SAFE_RANGE,True,2.6,GOOD,130,A,NONE,62,False,0,0,354
TRK-0551,ENGINEERING_TRACK,DER,KRJ,77.96,79.57,DN,60kg 90UTS,12,373.9,63.5,61.0,57.4,61.9,61.67999999999999,AVERAGE,CLEAR,0,40.4,24.8,40.0,SAFE_RANGE,True,87.3,GOOD,130,A,TAMPING,275,False,0,0,253
TRK-0552,ENGINEERING_TRACK,NDLS,GZB,8.23,8.86,UP,60kg 90UTS,20,673.6,57.8,48.5,59.3,52.4,53.779999999999994,AVERAGE,CLEAR,0,36.0,22.0,40.0,SAFE_RANGE,True,178.8,SATURATED,130,A,TAMPING,201,True,45,1,23
TRK-0553,ENGINEERING_TRACK,ETW,PHD,340.93,341.68,DN,60kg 90UTS,2,55.7,90.0,81.3,82.2,85.4,85.59,GOOD,CLEAR,0,48.5,37.6,40.0,SAFE_RANGE,True,30.2,GOOD,160,A,NONE,209,False,0,0,328
TRK-0554,ENGINEERING_TRACK,ETW,PHD,317.58,319.2,UP,52kg 72UTS,13,372.7,70.8,78.9,60.9,51.5,59.04,AVERAGE,OBS,1,40.2,28.1,40.0,SAFE_RANGE,True,95.5,GOOD,160,A,TAMPING,227,False,0,0,209
TRK-0555,ENGINEERING_TRACK,NDLS,GZB,6.93,8.63,DN,60kg 90UTS,22,468.9,43.5,55.3,62.8,50.5,50.81,AVERAGE,IMR,5,46.1,35.8,40.0,SAFE_RANGE,True,165.2,FOULED,130,A,BCM,331,True,60,1,15
TRK-0556,ENGINEERING_TRACK,FZD,ETW,271.18,272.66,DN,60kg 90UTS,11,224.5,42.8,83.2,77.0,80.8,73.05999999999999,AVERAGE,CLEAR,0,50.9,38.9,40.0,SAFE_RANGE,True,105.2,GOOD,160,A,MANUAL,241,False,0,0,322
TRK-0557,ENGINEERING_TRACK,KRJ,ALJN,117.51,118.89,UP,60kg 90UTS,17,369.7,62.5,59.0,56.0,77.6,70.55999999999999,AVERAGE,CLEAR,0,47.3,35.9,40.0,SAFE_RANGE,True,98.6,GOOD,130,A,MANUAL,349,False,0,0,303
TRK-0558,ENGINEERING_TRACK,NDLS,GZB,19.96,20.48,UP,60kg 90UTS,17,290.3,70.6,80.3,63.5,42.5,54.0,AVERAGE,CLEAR,0,41.4,29.6,40.0,SAFE_RANGE,True,51.0,GOOD,130,A,TAMPING,103,False,0,0,283
TRK-0559,ENGINEERING_TRACK,NDLS,GZB,0.57,1.21,UP,60kg 90UTS,20,555.2,57.0,36.1,57.6,47.3,49.14999999999999,POOR,IMR,1,35.0,20.2,40.0,SAFE_RANGE,True,67.7,GOOD,130,A,CSM,336,True,45,1,1
TRK-0560,ENGINEERING_TRACK,GZB,DER,32.65,33.53,DN,60kg 90UTS,22,741.9,30.9,45.9,58.8,50.8,47.129999999999995,POOR,CLEAR,0,52.0,34.6,40.0,SAFE_RANGE,True,49.7,GOOD,130,A,CSM,223,False,0,1,21
TRK-0561,ENGINEERING_TRACK,TDL,FZD,213.12,214.79,DN,60kg 90UTS,25,406.2,56.7,69.7,66.6,47.1,53.230000000000004,AVERAGE,OBS,4,37.1,26.6,40.0,SAFE_RANGE,True,172.0,FOULED,160,A,TAMPING,140,False,0,0,225
TRK-0562,ENGINEERING_TRACK,DER,KRJ,56.83,58.07,UP,60kg 90UTS,20,457.1,53.5,54.5,58.7,64.9,60.96,AVERAGE,OBS,4,35.1,20.8,40.0,SAFE_RANGE,True,77.6,FOULED,130,A,TAMPING,319,False,0,0,193
TRK-0563,ENGINEERING_TRACK,GZB,DER,35.04,36.61,UP,52kg 72UTS,2,32.9,80.7,100.0,88.0,86.7,86.96000000000001,GOOD,OBS,1,44.9,32.9,40.0,SAFE_RANGE,True,80.3,GOOD,130,A,NONE,259,False,0,0,267
TRK-0564,ENGINEERING_TRACK,DER,KRJ,66.38,66.88,UP,60kg 90UTS,22,501.8,54.0,40.0,63.0,45.2,48.220000000000006,POOR,OBS,2,53.4,36.2,40.0,SAFE_RANGE,True,103.4,GOOD,130,A,BCM,268,False,0,1,23
TRK-0565,ENGINEERING_TRACK,ETW,PHD,327.3,328.41,UP,60kg 90UTS,18,351.3,56.3,76.0,61.0,53.5,57.06,AVERAGE,CLEAR,0,43.5,28.0,40.0,SAFE_RANGE,True,140.4,GOOD,160,A,TAMPING,67,False,0,0,290
TRK-0566,ENGINEERING_TRACK,PHD,CNB,433.67,434.71,DN,60kg 90UTS,13,209.4,64.4,58.1,85.1,68.3,68.17999999999999,AVERAGE,OBS,1,59.1,43.9,40.0,MODERATE_HEAT_EXPANSION,True,65.8,GOOD,130,A,TAMPING,179,False,0,0,281
TRK-0567,ENGINEERING_TRACK,GZB,DER,34.25,35.89,DN,60kg 90UTS,21,400.3,56.8,59.4,58.3,46.3,50.91,AVERAGE,CLEAR,0,50.1,32.4,40.0,SAFE_RANGE,True,118.9,SATURATED,130,A,CSM,158,True,75,0,221
TRK-0568,ENGINEERING_TRACK,GZB,DER,31.94,32.98,UP,60kg 90UTS,21,499.0,53.5,69.4,65.6,46.9,52.339999999999996,AVERAGE,CLEAR,0,33.2,22.9,40.0,SAFE_RANGE,True,4.6,FOULED,130,A,CSM,308,False,0,0,248
TRK-0569,ENGINEERING_TRACK,KRJ,ALJN,105.99,106.58,DN,60kg 90UTS,16,410.9,56.0,64.1,58.1,47.1,51.67999999999999,AVERAGE,CLEAR,0,53.3,39.7,40.0,SAFE_RANGE,True,179.3,FOULED,130,A,BCM,23,False,0,0,297
TRK-0570,ENGINEERING_TRACK,TDL,FZD,209.9,211.58,UP,60kg 90UTS,13,225.7,61.0,78.8,77.1,50.5,58.089999999999996,AVERAGE,CLEAR,0,54.3,39.0,40.0,SAFE_RANGE,True,82.5,GOOD,160,A,MANUAL,352,False,0,0,240
TRK-0571,ENGINEERING_TRACK,PHD,CNB,369.21,370.58,UP,60kg 90UTS,2,59.4,82.7,72.3,84.8,74.4,76.89000000000001,AVERAGE,CLEAR,0,40.9,30.7,40.0,SAFE_RANGE,True,163.3,GOOD,130,A,NONE,321,False,0,0,308
TRK-0572,ENGINEERING_TRACK,NDLS,GZB,5.82,7.29,UP,60kg 90UTS,6,165.9,70.1,76.3,77.1,62.5,66.86,AVERAGE,OBS,1,58.1,41.5,40.0,MODERATE_HEAT_EXPANSION,True,17.5,GOOD,130,A,TAMPING,317,False,0,0,257
TRK-0573,ENGINEERING_TRACK,DER,KRJ,74.59,75.19,UP,60kg 90UTS,4,99.8,91.5,76.0,93.8,64.3,73.85999999999999,AVERAGE,CLEAR,0,50.6,38.8,40.0,SAFE_RANGE,True,144.8,GOOD,130,A,MANUAL,223,False,0,0,325
